ts,server_id,net_in,net_out
22:33:40,server_13,274.05,401.45
22:33:40,server_14,348.59,521.41
22:33:40,server_15,271.01,366.06
22:33:40,server_12,856.5,575.32
22:33:40,server_17,512.65,470.74
22:33:40,server_18,627.21,695.75
22:33:40,server_19,219.65,304.56
22:33:40,server_16,642.13,593.91
22:33:40,server_11,2557.16,2812.03
22:33:40,server_20,7677.05,6793.25
22:33:40,server_9,364.53,398.93
22:33:40,server_1,2877.3,3391.44
22:33:40,server_2,8876.31,10486.49
22:33:40,server_3,881.5,693.26
22:33:40,server_4,14161.63,13804.29
22:33:40,server_10,10877.94,12984.61
22:33:40,server_6,29.53,40.68
22:33:40,server_7,0.0,0.0
22:33:40,server_8,4283.14,3598.95
22:33:40,server_5,294.45,254.56
22:33:45,server_19,192.32,264.96
22:33:45,server_18,679.75,500.0
22:33:45,server_17,117.33,173.82
22:33:45,server_16,190.2,207.12
22:33:45,server_15,1587.01,1835.06
22:33:45,server_14,10075.87,9303.18
22:33:45,server_13,584.03,384.36
22:33:45,server_12,132.57,162.81
22:33:45,server_11,885.57,1103.43
22:33:45,server_20,653.15,519.88
22:33:45,server_9,183.76,136.41
22:33:45,server_1,4742.92,5448.69
22:33:45,server_2,39.57,58.79
22:33:45,server_3,300.52,397.55
22:33:45,server_4,120.44,132.41
22:33:45,server_10,621.88,418.08
22:33:45,server_6,474.26,629.46
22:33:45,server_7,8847.23,10059.15
22:33:45,server_8,857.42,1148.9
22:33:45,server_5,11305.28,9122.13
22:33:50,server_11,983.7,831.07
22:33:50,server_19,17314.5,15040.04
22:33:50,server_18,611.84,682.38
22:33:50,server_17,430.83,368.88
22:33:50,server_16,100.28,61.55
22:33:50,server_15,11833.69,11880.65
22:33:50,server_14,1314.24,1263.73
22:33:50,server_13,10186.26,12063.62
22:33:50,server_12,414.61,515.2
22:33:50,server_20,506.29,451.79
22:33:50,server_10,366.35,365.45
22:33:50,server_8,757.37,571.09
22:33:50,server_9,0.0,0.0
22:33:50,server_1,9.98,14.33
22:33:50,server_2,598.22,631.24
22:33:50,server_3,547.17,365.73
22:33:50,server_5,202.95,166.73
22:33:50,server_6,237.91,145.15
22:33:50,server_7,119.16,94.85
22:33:50,server_4,968.97,1224.97
22:33:55,server_20,12184.98,10074.84
22:33:55,server_11,244.61,137.67
22:33:55,server_18,317.24,315.22
22:33:55,server_17,93.33,63.06
22:33:55,server_16,956.24,1051.72
22:33:55,server_15,535.55,535.39
22:33:55,server_14,2314.84,2667.36
22:33:55,server_13,472.13,667.98
22:33:55,server_12,2969.3,2470.56
22:33:55,server_19,296.98,401.54
22:33:55,server_10,266.18,139.92
22:33:55,server_8,655.57,842.76
22:33:55,server_1,138.56,203.89
22:33:55,server_2,4082.79,3440.12
22:33:55,server_3,3357.56,2983.0
22:33:55,server_9,213.38,135.4
22:33:55,server_5,301.45,343.16
22:33:55,server_6,2558.65,3002.12
22:33:55,server_7,1025.31,554.06
22:33:55,server_4,138.49,113.23
22:34:00,server_13,236.23,141.81
22:34:00,server_20,656.4,537.62
22:34:00,server_19,294.98,361.13
22:34:00,server_18,259.14,237.05
22:34:00,server_17,594.7,711.82
22:34:00,server_16,554.94,426.31
22:34:00,server_15,142.67,119.02
22:34:00,server_14,270.36,337.88
22:34:00,server_12,147.55,153.99
22:34:00,server_11,845.69,968.41
22:34:00,server_1,213.42,291.83
22:34:00,server_9,855.33,1129.48
22:34:00,server_8,646.52,539.31
22:34:00,server_7,183.39,222.48
22:34:00,server_6,402.7,420.17
22:34:00,server_5,17378.34,17018.56
22:34:00,server_4,420.34,308.47
22:34:00,server_3,472.53,691.23
22:34:00,server_2,176.47,221.9
22:34:00,server_10,998.74,933.34
22:34:05,server_13,180.85,131.29
22:34:05,server_14,840.7,919.21
22:34:05,server_15,907.47,1168.49
22:34:05,server_16,892.35,1312.42
22:34:05,server_12,4028.87,3687.77
22:34:05,server_18,753.0,1060.68
22:34:05,server_19,971.26,821.22
22:34:05,server_20,587.18,488.08
22:34:05,server_17,266.16,142.94
22:34:05,server_11,742.37,786.5
22:34:05,server_1,564.91,750.61
22:34:05,server_9,73.28,105.01
22:34:05,server_8,497.13,611.73
22:34:05,server_7,950.45,748.57
22:34:05,server_6,275.24,253.5
22:34:05,server_5,111.5,126.5
22:34:05,server_4,165.9,97.21
22:34:05,server_3,88.91,62.15
22:34:05,server_2,202.08,190.01
22:34:05,server_10,330.74,204.25
22:34:10,server_13,275.61,295.72
22:34:10,server_14,292.62,228.44
22:34:10,server_15,2757.44,3186.32
22:34:10,server_16,438.79,556.46
22:34:10,server_20,218.39,126.53
22:34:10,server_18,65.59,93.01
22:34:10,server_19,754.56,614.72
22:34:10,server_12,75.65,79.69
22:34:10,server_17,449.04,239.38
22:34:10,server_11,371.66,384.11
22:34:10,server_10,700.2,522.49
22:34:10,server_9,13175.69,12382.5
22:34:10,server_2,984.97,1325.54
22:34:10,server_3,391.54,582.54
22:34:10,server_4,3103.93,3543.66
22:34:10,server_1,260.86,382.69
22:34:10,server_6,43.23,24.99
22:34:10,server_7,794.72,415.89
22:34:10,server_8,664.86,454.57
22:34:10,server_5,2776.24,2560.41
22:34:15,server_12,219.7,240.88
22:34:15,server_19,403.55,352.84
22:34:15,server_18,990.04,1394.01
22:34:15,server_17,228.29,117.85
22:34:15,server_16,266.75,398.87
22:34:15,server_15,8.48,10.33
22:34:15,server_14,389.55,335.5
22:34:15,server_13,106.72,148.53
22:34:15,server_11,946.65,825.01
22:34:15,server_20,878.86,1057.26
22:34:15,server_9,55.87,71.99
22:34:15,server_1,136.6,183.92
22:34:15,server_2,752.13,849.71
22:34:15,server_3,603.17,769.62
22:34:15,server_4,5730.39,4686.71
22:34:15,server_10,286.82,155.24
22:34:15,server_6,254.51,267.07
22:34:15,server_7,518.13,594.85
22:34:15,server_8,130.73,120.79
22:34:15,server_5,243.28,337.26
22:34:20,server_11,351.71,440.3
22:34:20,server_19,1047.64,712.47
22:34:20,server_18,967.27,567.91
22:34:20,server_17,15842.66,13252.14
22:34:20,server_16,585.48,511.69
22:34:20,server_15,842.25,1223.64
22:34:20,server_14,11.96,8.18
22:34:20,server_13,823.23,826.88
22:34:20,server_12,292.06,363.0
22:34:20,server_20,877.89,675.64
22:34:20,server_10,945.02,1118.19
22:34:20,server_8,3558.7,3488.52
22:34:20,server_7,815.09,1006.81
22:34:20,server_6,458.95,626.33
22:34:20,server_5,919.4,625.1
22:34:20,server_4,482.81,579.9
22:34:20,server_3,530.26,375.55
22:34:20,server_2,811.48,507.75
22:34:20,server_1,13020.7,14616.99
22:34:20,server_9,817.57,837.73
22:34:25,server_14,984.22,1458.37
22:34:25,server_15,476.5,616.77
22:34:25,server_16,53.67,79.34
22:34:25,server_13,306.36,234.57
22:34:25,server_18,19067.5,16637.68
22:34:25,server_19,975.4,940.99
22:34:25,server_20,2593.33,2515.93
22:34:25,server_17,182.55,163.25
22:34:25,server_12,1959.26,1930.53
22:34:25,server_11,1694.69,1800.41
22:34:25,server_1,95.62,82.8
22:34:25,server_9,318.72,257.87
22:34:25,server_8,554.58,826.68
22:34:25,server_7,329.23,313.9
22:34:25,server_6,4960.41,4241.18
22:34:25,server_5,704.06,526.7
22:34:25,server_4,125.42,86.21
22:34:25,server_3,377.29,224.52
22:34:25,server_2,3863.38,3617.37
22:34:25,server_10,17173.26,18641.75
22:34:30,server_13,182.61,131.88
22:34:30,server_14,105.14,155.13
22:34:30,server_15,615.75,456.55
22:34:30,server_20,3910.12,3290.53
22:34:30,server_18,895.95,825.81
22:34:30,server_19,114.89,158.57
22:34:30,server_12,834.11,1068.34
22:34:30,server_16,201.26,257.87
22:34:30,server_11,326.61,168.5
22:34:30,server_17,50.29,63.8
22:34:30,server_9,17275.9,20416.4
22:34:30,server_10,961.3,570.35
22:34:30,server_2,306.45,276.53
22:34:30,server_3,8914.32,8401.62
22:34:30,server_4,3304.75,3706.33
22:34:30,server_1,748.91,1033.66
22:34:30,server_6,605.43,817.45
22:34:30,server_7,289.64,356.14
22:34:30,server_8,825.65,984.86
22:34:30,server_5,870.88,692.02
22:34:35,server_20,934.61,1302.52
22:34:35,server_12,910.61,1098.58
22:34:35,server_19,938.33,686.0
22:34:35,server_18,363.23,267.3
22:34:35,server_17,121.26,94.62
22:34:35,server_16,912.17,784.47
22:34:35,server_15,99.62,84.57
22:34:35,server_14,195.12,142.62
22:34:35,server_13,421.96,454.37
22:34:35,server_11,14707.96,13191.9
22:34:35,server_7,945.15,591.93
22:34:35,server_9,2178.14,1852.0
22:34:35,server_8,749.82,1121.61
22:34:35,server_6,164.15,232.6
22:34:35,server_5,16383.71,18164.68
22:34:35,server_4,4132.61,4324.17
22:34:35,server_3,282.31,172.17
22:34:35,server_2,11844.49,9709.94
22:34:35,server_1,18895.33,15334.06
22:34:35,server_10,701.51,444.29
22:34:40,server_15,26.77,14.46
22:34:40,server_13,12915.9,13541.84
22:34:40,server_14,926.62,855.21
22:34:40,server_16,453.5,590.73
22:34:40,server_12,343.89,475.13
22:34:40,server_18,981.15,1438.73
22:34:40,server_19,941.88,526.0
22:34:40,server_20,548.05,566.18
22:34:40,server_17,125.73,123.43
22:34:40,server_11,316.84,421.65
22:34:40,server_1,1576.17,1302.97
22:34:40,server_9,614.43,547.14
22:34:40,server_2,502.94,647.51
22:34:40,server_3,3635.99,3415.19
22:34:40,server_4,435.74,340.46
22:34:40,server_10,440.33,251.13
22:34:40,server_6,514.89,352.86
22:34:40,server_7,4575.42,4330.6
22:34:40,server_8,557.72,744.21
22:34:40,server_5,230.37,115.5
22:34:45,server_13,330.68,271.84
22:34:45,server_20,509.19,318.49
22:34:45,server_19,474.66,292.43
22:34:45,server_18,55.71,75.05
22:34:45,server_17,283.41,276.76
22:34:45,server_16,886.29,755.7
22:34:45,server_15,618.41,343.62
22:34:45,server_14,176.18,153.39
22:34:45,server_12,265.75,305.8
22:34:45,server_11,530.05,793.25
22:34:45,server_1,893.36,649.43
22:34:45,server_9,81.4,111.09
22:34:45,server_8,889.23,537.12
22:34:45,server_7,495.12,421.0
22:34:45,server_6,6.05,5.29
22:34:45,server_5,793.38,697.22
22:34:45,server_4,302.92,407.16
22:34:45,server_3,862.84,522.22
22:34:45,server_2,2475.36,2333.44
22:34:45,server_10,18891.67,19946.71
22:34:50,server_13,2664.32,3152.32
22:34:50,server_14,481.74,396.88
22:34:50,server_15,124.9,184.56
22:34:50,server_16,1954.66,2109.1
22:34:50,server_12,3169.27,2948.68
22:34:50,server_18,881.12,980.07
22:34:50,server_19,622.75,324.5
22:34:50,server_20,281.21,406.66
22:34:50,server_17,154.41,107.87
22:34:50,server_11,215.51,228.41
22:34:50,server_1,963.2,541.07
22:34:50,server_9,269.84,270.91
22:34:50,server_8,719.72,408.5
22:34:50,server_7,47.84,44.82
22:34:50,server_6,1054.05,1282.08
22:34:50,server_5,214.83,205.21
22:34:50,server_4,433.48,380.82
22:34:50,server_3,1702.07,1912.99
22:34:50,server_2,816.6,842.1
22:34:50,server_10,202.2,248.89
22:34:55,server_13,913.16,1005.72
22:34:55,server_14,386.41,372.56
22:34:55,server_15,915.82,808.51
22:34:55,server_16,53.96,71.02
22:34:55,server_20,901.02,933.18
22:34:55,server_18,50.07,26.9
22:34:55,server_19,457.42,565.26
22:34:55,server_12,912.19,459.09
22:34:55,server_17,265.56,242.09
22:34:55,server_11,157.26,191.63
22:34:55,server_1,876.93,480.83
22:34:55,server_9,5887.17,6856.17
22:34:55,server_2,1415.27,1259.14
22:34:55,server_3,410.06,579.86
22:34:55,server_4,150.76,95.96
22:34:55,server_10,33.6,18.36
22:34:55,server_6,101.35,95.78
22:34:55,server_7,894.03,1328.88
22:34:55,server_8,12026.11,11139.2
22:34:55,server_5,848.66,773.99
22:35:00,server_12,117.46,69.47
22:35:00,server_19,441.93,409.29
22:35:00,server_18,623.9,346.53
22:35:00,server_17,376.43,379.51
22:35:00,server_16,3.07,4.39
22:35:00,server_15,3815.15,4376.15
22:35:00,server_14,9428.52,10238.32
22:35:00,server_13,1997.62,1885.85
22:35:00,server_20,745.2,374.22
22:35:00,server_11,307.5,268.26
22:35:00,server_9,750.1,931.89
22:35:00,server_8,591.16,509.97
22:35:00,server_7,4043.25,4851.45
22:35:00,server_6,974.91,509.0
22:35:00,server_5,180.23,199.0
22:35:00,server_4,544.33,733.17
22:35:00,server_3,22.71,22.67
22:35:00,server_2,617.48,726.13
22:35:00,server_1,14399.36,12501.08
22:35:00,server_10,174.88,226.88
22:35:05,server_13,102.15,78.06
22:35:05,server_14,18618.29,22069.99
22:35:05,server_15,2696.31,3009.52
22:35:05,server_16,876.44,830.33
22:35:05,server_12,829.77,657.78
22:35:05,server_18,40.23,51.13
22:35:05,server_19,351.1,423.99
22:35:05,server_20,262.04,286.93
22:35:05,server_17,4934.21,5483.19
22:35:05,server_11,12502.86,11505.72
22:35:05,server_10,813.09,1210.58
22:35:05,server_9,241.59,164.38
22:35:05,server_8,375.58,227.68
22:35:05,server_7,1961.38,1988.1
22:35:05,server_6,264.57,227.19
22:35:05,server_5,196.12,119.59
22:35:05,server_4,138.73,74.21
22:35:05,server_3,822.13,483.29
22:35:05,server_2,309.26,408.73
22:35:05,server_1,830.64,424.48
22:35:10,server_13,509.03,606.59
22:35:10,server_14,421.88,522.86
22:35:10,server_15,878.58,1270.96
22:35:10,server_16,16010.75,18361.44
22:35:10,server_20,17.03,21.74
22:35:10,server_18,955.91,844.86
22:35:10,server_19,170.08,225.57
22:35:10,server_12,710.9,517.25
22:35:10,server_17,893.84,1027.16
22:35:10,server_11,444.8,410.2
22:35:10,server_10,17158.14,20588.21
22:35:10,server_9,7189.42,7942.36
22:35:10,server_2,221.48,269.13
22:35:10,server_3,147.71,198.28
22:35:10,server_4,318.96,449.54
22:35:10,server_1,405.84,277.64
22:35:10,server_6,250.52,269.22
22:35:10,server_7,252.41,128.62
22:35:10,server_8,954.92,1377.68
22:35:10,server_5,680.71,990.9
22:35:15,server_12,605.68,715.82
22:35:15,server_19,12029.83,13728.08
22:35:15,server_18,17353.73,18961.23
22:35:15,server_17,9135.26,8085.96
22:35:15,server_16,84.08,91.6
22:35:15,server_15,935.11,1021.07
22:35:15,server_14,67.16,67.55
22:35:15,server_13,14420.46,14509.76
22:35:15,server_11,822.46,462.39
22:35:15,server_20,2970.32,2447.32
22:35:15,server_9,34.55,23.76
22:35:15,server_1,3606.22,3723.12
22:35:15,server_2,263.07,369.46
22:35:15,server_3,56.22,44.95
22:35:15,server_4,841.26,623.04
22:35:15,server_10,927.43,1091.36
22:35:15,server_6,624.44,728.53
22:35:15,server_7,677.55,922.4
22:35:15,server_8,838.05,1005.68
22:35:15,server_5,1013.63,1517.62
22:35:20,server_12,1819.09,1677.1
22:35:20,server_19,616.87,745.85
22:35:20,server_18,1315.46,1153.58
22:35:20,server_17,812.48,676.51
22:35:20,server_16,1035.72,1123.1
22:35:20,server_15,441.68,366.54
22:35:20,server_14,2507.46,2913.59
22:35:20,server_13,980.9,1461.3
22:35:20,server_11,849.46,948.08
22:35:20,server_20,2328.84,2391.73
22:35:20,server_9,309.57,405.04
22:35:20,server_1,4887.12,3919.8
22:35:20,server_2,294.36,159.88
22:35:20,server_3,310.71,359.69
22:35:20,server_4,132.91,121.58
22:35:20,server_10,31.86,42.17
22:35:20,server_6,4664.83,4668.86
22:35:20,server_7,452.18,564.58
22:35:20,server_8,571.14,422.17
22:35:20,server_5,62.63,92.2
22:35:25,server_11,622.77,738.93
22:35:25,server_19,220.83,315.12
22:35:25,server_18,269.02,242.92
22:35:25,server_17,18845.4,19708.18
22:35:25,server_16,244.13,296.92
22:35:25,server_15,208.46,235.22
22:35:25,server_14,197.43,187.38
22:35:25,server_13,586.85,593.39
22:35:25,server_12,515.27,772.33
22:35:25,server_20,466.19,488.74
22:35:25,server_10,9334.02,7819.58
22:35:25,server_8,409.67,445.21
22:35:25,server_7,880.38,807.25
22:35:25,server_6,607.59,784.95
22:35:25,server_5,2797.53,2546.53
22:35:25,server_4,982.17,1449.12
22:35:25,server_3,4409.27,4033.46
22:35:25,server_2,499.07,422.56
22:35:25,server_1,607.1,381.25
22:35:25,server_9,445.78,400.15
22:35:30,server_13,894.53,809.05
22:35:30,server_14,2735.53,2575.24
22:35:30,server_15,862.54,592.2
22:35:30,server_12,1038.07,614.59
22:35:30,server_17,890.68,1016.45
22:35:30,server_18,338.81,253.3
22:35:30,server_19,159.5,139.92
22:35:30,server_16,13940.29,15779.47
22:35:30,server_11,658.82,550.15
22:35:30,server_20,380.7,342.02
22:35:30,server_9,380.59,358.05
22:35:30,server_1,901.74,563.64
22:35:30,server_2,528.88,620.69
22:35:30,server_3,15461.59,16972.01
22:35:30,server_4,849.13,552.52
22:35:30,server_10,188.38,178.14
22:35:30,server_6,1003.62,685.22
22:35:30,server_7,285.29,194.95
22:35:30,server_8,651.2,697.73
22:35:30,server_5,0.0,0.0
22:35:35,server_19,545.66,741.47
22:35:35,server_18,154.13,182.97
22:35:35,server_17,37.04,32.58
22:35:35,server_16,617.03,327.85
22:35:35,server_15,342.88,391.3
22:35:35,server_14,410.58,291.98
22:35:35,server_13,959.43,1327.57
22:35:35,server_12,595.32,867.33
22:35:35,server_11,423.65,230.2
22:35:35,server_20,591.59,615.62
22:35:35,server_9,709.34,564.82
22:35:35,server_1,391.22,373.86
22:35:35,server_2,12624.02,13262.06
22:35:35,server_3,843.37,962.12
22:35:35,server_4,4632.64,4716.04
22:35:35,server_10,2.39,1.32
22:35:35,server_6,7400.89,6719.65
22:35:35,server_7,191.41,242.93
22:35:35,server_8,902.15,930.93
22:35:35,server_5,702.51,397.73
22:35:40,server_11,237.8,152.54
22:35:40,server_19,886.7,527.16
22:35:40,server_18,1881.48,1563.15
22:35:40,server_17,894.69,799.06
22:35:40,server_16,666.99,571.22
22:35:40,server_15,412.31,293.63
22:35:40,server_14,37.28,19.95
22:35:40,server_13,639.3,385.88
22:35:40,server_12,975.21,623.9
22:35:40,server_20,17.15,20.52
22:35:40,server_10,458.21,495.83
22:35:40,server_8,324.77,474.29
22:35:40,server_9,179.21,165.9
22:35:40,server_1,4966.38,5642.64
22:35:40,server_2,766.77,1113.68
22:35:40,server_3,852.28,1059.82
22:35:40,server_5,843.87,977.16
22:35:40,server_6,260.62,210.55
22:35:40,server_7,1017.99,1296.13
22:35:40,server_4,212.47,129.19
22:35:45,server_20,138.35,102.89
22:35:45,server_11,582.36,479.27
22:35:45,server_18,558.28,448.08
22:35:45,server_17,423.03,341.16
22:35:45,server_16,238.57,312.99
22:35:45,server_15,544.37,766.19
22:35:45,server_14,898.9,1345.73
22:35:45,server_13,189.77,215.21
22:35:45,server_12,758.87,592.33
22:35:45,server_19,14006.9,13407.5
22:35:45,server_10,306.82,424.42
22:35:45,server_8,958.2,590.04
22:35:45,server_1,623.93,897.05
22:35:45,server_2,2754.99,3298.94
22:35:45,server_3,461.18,270.22
22:35:45,server_9,129.55,76.13
22:35:45,server_5,891.84,893.32
22:35:45,server_6,9987.17,11111.6
22:35:45,server_7,153.94,117.31
22:35:45,server_4,209.95,215.03
22:35:50,server_12,875.44,475.83
22:35:50,server_19,0.0,0.0
22:35:50,server_18,152.72,128.55
22:35:50,server_17,683.43,505.44
22:35:50,server_16,89.37,76.5
22:35:50,server_15,731.59,921.43
22:35:50,server_14,4390.73,4619.31
22:35:50,server_13,886.22,874.17
22:35:50,server_11,330.49,183.02
22:35:50,server_20,861.65,572.96
22:35:50,server_9,281.05,153.81
22:35:50,server_1,874.28,553.16
22:35:50,server_2,236.52,262.18
22:35:50,server_3,334.17,374.85
22:35:50,server_4,13818.51,13742.7
22:35:50,server_10,15.8,10.41
22:35:50,server_6,956.71,1254.71
22:35:50,server_7,471.95,576.53
22:35:50,server_8,913.42,1031.47
22:35:50,server_5,989.95,1252.24
22:35:55,server_11,2063.5,1786.72
22:35:55,server_19,583.63,721.63
22:35:55,server_18,654.5,602.11
22:35:55,server_17,917.17,658.25
22:35:55,server_16,966.24,557.7
22:35:55,server_15,589.02,830.39
22:35:55,server_14,133.87,143.96
22:35:55,server_13,13135.66,12648.75
22:35:55,server_12,879.85,726.2
22:35:55,server_20,101.38,137.49
22:35:55,server_10,691.07,375.32
22:35:55,server_8,655.23,891.24
22:35:55,server_7,319.91,165.57
22:35:55,server_6,784.7,698.6
22:35:55,server_5,8812.23,7783.85
22:35:55,server_4,2355.66,2277.57
22:35:55,server_3,81.99,89.35
22:35:55,server_2,508.94,293.75
22:35:55,server_1,315.75,299.07
22:35:55,server_9,3782.08,4336.14
22:36:00,server_13,982.81,972.05
22:36:00,server_14,151.88,105.37
22:36:00,server_15,3845.82,3259.85
22:36:00,server_12,588.2,511.08
22:36:00,server_17,161.86,177.56
22:36:00,server_18,199.62,124.22
22:36:00,server_19,1778.88,2017.0
22:36:00,server_16,2709.42,2700.59
22:36:00,server_11,527.37,358.49
22:36:00,server_20,289.03,321.45
22:36:00,server_9,106.04,156.29
22:36:00,server_1,269.92,239.86
22:36:00,server_2,9861.14,10408.64
22:36:00,server_3,834.03,1042.17
22:36:00,server_4,19278.38,22142.19
22:36:00,server_10,933.98,568.17
22:36:00,server_6,198.75,111.6
22:36:00,server_7,369.11,374.39
22:36:00,server_8,952.38,1335.83
22:36:00,server_5,2556.87,2342.14
22:36:05,server_12,237.33,274.94
22:36:05,server_20,234.22,184.51
22:36:05,server_19,663.01,745.64
22:36:05,server_18,317.51,326.23
22:36:05,server_17,646.79,730.71
22:36:05,server_16,874.85,1091.15
22:36:05,server_15,966.33,1382.17
22:36:05,server_14,11297.8,9538.05
22:36:05,server_13,3206.89,3323.83
22:36:05,server_11,4745.63,4904.68
22:36:05,server_10,3363.76,3484.17
22:36:05,server_9,167.68,240.33
22:36:05,server_2,368.31,484.65
22:36:05,server_3,376.14,528.88
22:36:05,server_4,122.5,71.99
22:36:05,server_1,300.52,189.69
22:36:05,server_6,405.09,597.92
22:36:05,server_7,796.7,935.02
22:36:05,server_8,13.25,18.73
22:36:05,server_5,877.97,715.13
22:36:10,server_12,314.06,172.43
22:36:10,server_19,433.16,324.15
22:36:10,server_18,274.8,281.01
22:36:10,server_17,496.28,586.76
22:36:10,server_16,670.34,747.21
22:36:10,server_15,489.52,517.27
22:36:10,server_14,733.7,1008.99
22:36:10,server_13,1069.42,855.49
22:36:10,server_11,10398.34,10483.89
22:36:10,server_20,330.07,490.38
22:36:10,server_9,105.19,70.42
22:36:10,server_1,10751.49,11714.58
22:36:10,server_2,9455.65,11212.15
22:36:10,server_3,18.79,21.6
22:36:10,server_4,667.91,980.17
22:36:10,server_10,13967.43,12093.96
22:36:10,server_6,239.04,171.24
22:36:10,server_7,2507.46,2639.34
22:36:10,server_8,2614.05,2313.38
22:36:10,server_5,275.46,325.19
22:36:15,server_12,13413.31,12336.09
22:36:15,server_19,370.51,281.49
22:36:15,server_18,230.51,122.07
22:36:15,server_17,388.75,466.67
22:36:15,server_16,638.23,698.53
22:36:15,server_15,317.35,363.99
22:36:15,server_14,511.23,497.41
22:36:15,server_13,290.7,342.69
22:36:15,server_11,448.91,519.5
22:36:15,server_20,1848.8,2194.24
22:36:15,server_9,914.81,1312.6
22:36:15,server_1,383.29,427.12
22:36:15,server_2,596.92,497.42
22:36:15,server_3,755.85,929.4
22:36:15,server_4,154.98,169.83
22:36:15,server_10,344.84,331.3
22:36:15,server_6,157.73,92.97
22:36:15,server_7,966.04,988.24
22:36:15,server_8,319.33,462.55
22:36:15,server_5,119.02,147.89
22:36:20,server_11,9463.08,10320.34
22:36:20,server_19,575.73,733.63
22:36:20,server_18,15073.28,15825.34
22:36:20,server_17,722.66,936.26
22:36:20,server_16,132.03,82.49
22:36:20,server_15,897.77,920.15
22:36:20,server_14,504.58,730.75
22:36:20,server_13,375.73,447.26
22:36:20,server_12,461.42,290.63
22:36:20,server_20,953.13,1278.62
22:36:20,server_10,12600.88,14961.62
22:36:20,server_8,432.27,600.82
22:36:20,server_7,674.95,737.79
22:36:20,server_6,124.17,145.7
22:36:20,server_5,296.61,378.35
22:36:20,server_4,16.46,10.02
22:36:20,server_3,560.47,750.24
22:36:20,server_2,380.21,320.26
22:36:20,server_1,892.19,1270.51
22:36:20,server_9,289.96,376.93
22:36:25,server_13,276.72,279.22
22:36:25,server_14,264.04,299.75
22:36:25,server_15,18345.77,14848.45
22:36:25,server_12,982.74,806.97
22:36:25,server_17,359.32,508.36
22:36:25,server_18,438.08,556.59
22:36:25,server_19,26.88,35.61
22:36:25,server_16,99.51,94.8
22:36:25,server_11,32.12,32.49
22:36:25,server_20,607.44,784.2
22:36:25,server_9,286.15,158.44
22:36:25,server_1,484.85,692.67
22:36:25,server_2,176.73,101.74
22:36:25,server_3,539.14,393.29
22:36:25,server_4,61.16,57.73
22:36:25,server_10,291.52,375.45
22:36:25,server_6,255.78,334.57
22:36:25,server_7,49.85,50.11
22:36:25,server_8,384.73,565.49
22:36:25,server_5,141.19,193.9
22:36:30,server_19,1006.4,1479.63
22:36:30,server_18,8017.03,8462.73
22:36:30,server_17,275.63,308.31
22:36:30,server_16,962.71,1252.63
22:36:30,server_15,496.63,442.46
22:36:30,server_14,838.95,754.59
22:36:30,server_13,2998.87,3166.47
22:36:30,server_12,954.09,990.28
22:36:30,server_11,1032.02,979.98
22:36:30,server_20,471.19,470.64
22:36:30,server_9,119.0,150.82
22:36:30,server_1,3058.93,2633.75
22:36:30,server_2,299.99,220.59
22:36:30,server_3,750.01,664.3
22:36:30,server_4,3022.3,3525.88
22:36:30,server_10,389.49,447.7
22:36:30,server_6,584.07,422.38
22:36:30,server_7,10709.9,11437.06
22:36:30,server_8,322.23,241.14
22:36:30,server_5,153.23,138.56
22:36:35,server_11,42.91,23.86
22:36:35,server_19,417.19,427.36
22:36:35,server_18,381.01,450.43
22:36:35,server_17,1021.36,1444.38
22:36:35,server_16,15940.61,15160.5
22:36:35,server_15,644.52,682.5
22:36:35,server_14,3320.55,3722.28
22:36:35,server_13,607.07,371.17
22:36:35,server_12,421.55,319.28
22:36:35,server_20,436.49,315.52
22:36:35,server_10,243.83,157.71
22:36:35,server_8,195.77,118.29
22:36:35,server_9,637.35,941.9
22:36:35,server_1,3034.71,2439.4
22:36:35,server_2,526.61,446.38
22:36:35,server_3,12564.9,12583.53
22:36:35,server_5,121.93,146.27
22:36:35,server_6,500.32,651.48
22:36:35,server_7,114.29,70.35
22:36:35,server_4,140.61,75.94
22:36:40,server_20,297.29,441.55
22:36:40,server_11,86.46,55.47
22:36:40,server_18,883.43,809.06
22:36:40,server_17,926.12,1255.12
22:36:40,server_16,907.69,1323.5
22:36:40,server_15,350.54,515.95
22:36:40,server_14,927.45,907.25
22:36:40,server_13,11236.09,9007.12
22:36:40,server_12,771.29,619.86
22:36:40,server_19,237.25,338.46
22:36:40,server_10,2271.77,2148.35
22:36:40,server_8,333.22,322.27
22:36:40,server_1,10326.69,8568.52
22:36:40,server_2,910.22,551.54
22:36:40,server_3,604.95,320.51
22:36:40,server_9,247.68,160.79
22:36:40,server_5,641.24,321.77
22:36:40,server_6,78.02,55.57
22:36:40,server_7,643.88,437.8
22:36:40,server_4,938.82,1351.54
22:36:45,server_12,617.43,672.37
22:36:45,server_19,794.34,1082.02
22:36:45,server_18,49.77,38.2
22:36:45,server_17,898.7,891.81
22:36:45,server_16,307.58,340.95
22:36:45,server_15,695.62,863.16
22:36:45,server_14,2570.68,2737.52
22:36:45,server_13,423.13,280.36
22:36:45,server_11,793.39,1175.92
22:36:45,server_20,0.0,0.0
22:36:45,server_9,11996.69,9883.28
22:36:45,server_1,98.79,116.6
22:36:45,server_2,48.83,25.43
22:36:45,server_3,14524.97,13366.57
22:36:45,server_4,801.82,1011.31
22:36:45,server_10,127.99,90.2
