server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_7,22:41:10,22:41:40,63.85,47.25,
server_7,22:41:20,22:41:50,56.12,55.26,
server_7,22:41:30,22:42:00,55.49,60.25,
server_7,22:41:40,22:42:10,47.71,57.05,
server_7,22:41:50,22:42:20,45.8,53.05,
server_7,22:42:00,22:42:30,46.13,55.67,
server_7,22:42:10,22:42:40,49.28,50.62,
server_7,22:42:20,22:42:50,57.58,47.76,
server_7,22:42:30,22:43:00,57.85,43.79,
server_7,22:42:40,22:43:10,46.33,40.74,
server_7,22:42:50,22:43:20,44.28,54.56,
server_7,22:43:00,22:43:30,37.21,57.73,
server_7,22:43:10,22:43:40,43.97,64.3,
server_7,22:43:20,22:43:50,50.78,63.82,
server_7,22:43:30,22:44:00,56.57,57.65,
server_7,22:43:40,22:44:10,46.95,67.36,
server_7,22:43:50,22:44:20,32.67,54.04,
server_7,22:44:00,22:44:30,39.4,60.8,
server_7,22:44:10,22:44:40,61.57,53.48,
server_7,22:44:20,22:44:50,81.52,71.83,
server_7,22:44:30,22:45:00,78.69,65.25,
server_7,22:44:40,22:45:10,69.83,64.12,
server_7,22:44:50,22:45:20,55.66,52.84,
server_7,22:45:00,22:45:30,59.48,63.08,
server_7,22:45:10,22:45:40,58.46,74.4,
server_7,22:45:20,22:45:50,58.02,74.25,
server_7,22:45:30,22:46:00,53.06,68.62,
server_7,22:45:40,22:46:10,49.25,49.13,
server_7,22:45:50,22:46:20,40.9,60.62,
server_7,22:46:00,22:46:30,38.52,55.45,
server_7,22:46:10,22:46:40,33.27,58.12,
server_7,22:46:20,22:46:50,48.02,38.06,
server_7,22:46:30,22:47:00,56.6,43.88,
server_7,22:46:40,22:47:10,62.52,43.82,
server_7,22:46:50,22:47:20,56.0,58.77,
server_7,22:47:00,22:47:30,39.83,60.65,
server_7,22:47:10,22:47:40,39.01,63.09,
server_7,22:47:20,22:47:50,42.5,52.82,
server_7,22:47:30,22:48:00,45.28,55.2,
server_7,22:47:40,22:48:10,32.28,65.96,
server_7,22:47:50,22:48:20,24.0,67.75,
server_7,22:48:00,22:48:30,37.5,66.97,
server_7,22:48:10,22:48:40,61.42,61.04,
server_7,22:48:20,22:48:50,58.69,58.49,
server_7,22:48:30,22:49:00,43.39,43.43,
server_7,22:48:40,22:49:10,40.33,31.85,
server_7,22:48:50,22:49:20,39.91,40.86,
server_7,22:49:00,22:49:30,40.4,42.39,
server_7,22:49:10,22:49:40,36.03,53.96,
server_7,22:49:20,22:49:50,48.22,47.79,
server_7,22:49:30,22:50:00,48.4,46.49,
server_7,22:49:40,22:50:10,47.23,40.75,
server_7,22:49:50,22:50:20,49.37,50.4,
server_7,22:50:00,22:50:30,64.51,56.88,
server_7,22:50:10,22:50:40,74.46,55.05,
server_7,22:50:20,22:50:50,57.43,54.05,
server_7,22:50:30,22:51:00,48.3,53.14,
server_7,22:50:40,22:51:10,46.96,64.82,
server_7,22:50:50,22:51:20,53.01,69.03,
server_7,22:51:00,22:51:30,46.88,74.3,
server_7,22:51:10,22:51:40,34.99,66.19,
server_7,22:51:20,22:51:50,33.8,51.69,
server_7,22:51:30,22:52:00,33.58,48.1,
server_7,22:51:40,22:52:10,34.34,53.87,
server_7,22:51:50,22:52:20,32.78,64.62,
server_7,22:52:00,22:52:30,44.41,74.3,
server_7,22:52:10,22:52:40,47.88,69.47,
server_7,22:52:20,22:52:50,53.13,59.59,
server_7,22:52:30,22:53:00,54.84,44.44,
server_7,22:52:40,22:53:10,55.96,38.73,
server_7,22:52:50,22:53:20,69.54,37.65,
server_8,20:53:00,20:53:30,40.2,61.48,
server_8,20:53:10,20:53:40,43.97,42.35,
server_8,20:53:20,20:53:50,52.59,46.95,
server_8,20:53:30,20:54:00,70.97,50.65,
server_8,20:53:40,20:54:10,61.04,59.77,
server_8,20:53:50,20:54:20,45.42,57.78,
server_8,20:54:00,20:54:30,36.86,43.8,
server_8,20:54:10,20:54:40,40.36,44.94,
server_8,20:54:20,20:54:50,59.77,50.33,
server_8,20:54:30,20:55:00,60.25,54.36,
server_8,20:54:40,20:55:10,59.92,55.4,
server_8,20:54:50,20:55:20,41.87,41.51,
server_8,20:55:00,20:55:30,45.61,37.89,
server_8,20:55:10,20:55:40,49.86,40.49,
server_8,20:55:20,20:55:50,59.89,49.29,
server_8,20:55:30,20:56:00,52.73,48.26,
server_8,20:55:40,20:56:10,52.09,44.76,
server_8,20:55:50,20:56:20,38.46,40.41,
server_8,20:56:00,20:56:30,46.19,49.34,
server_8,20:56:10,20:56:40,38.6,45.66,
server_8,20:56:20,20:56:50,48.28,42.34,
server_8,20:56:30,20:57:00,40.58,35.39,
server_8,20:56:40,20:57:10,47.68,40.6,
server_8,20:56:50,20:57:20,42.4,47.14,
server_8,20:57:00,20:57:30,48.51,57.93,
server_8,20:57:10,20:57:40,50.63,54.92,
server_8,20:57:20,20:57:50,63.16,43.74,
server_8,20:57:30,20:58:00,66.04,32.97,
server_8,20:57:40,20:58:10,67.47,45.25,
server_8,20:57:50,20:58:20,61.2,51.01,
server_8,20:58:00,20:58:30,54.76,67.89,
server_8,20:58:10,20:58:40,43.35,50.63,
server_8,20:58:20,20:58:50,49.64,64.19,
server_8,20:58:30,20:59:00,49.21,44.27,
server_8,20:58:40,20:59:10,56.73,42.09,
server_8,20:58:50,20:59:20,53.67,30.82,
server_8,20:59:00,20:59:30,49.57,46.43,
server_8,20:59:10,20:59:40,43.76,57.53,
server_8,20:59:20,20:59:50,50.38,69.17,
server_8,20:59:30,21:00:00,47.65,56.63,
server_8,20:59:40,21:00:10,55.05,58.68,
server_8,20:59:50,21:00:20,55.34,55.03,
server_8,21:00:00,21:00:30,60.84,59.46,
server_8,21:00:10,21:00:40,57.97,57.52,
server_8,21:00:20,21:00:50,50.04,53.23,
server_8,21:00:30,21:01:00,47.13,60.59,
server_8,21:00:40,21:01:10,44.59,59.8,
server_8,21:00:50,21:01:20,46.42,59.11,
server_8,21:01:00,21:01:30,46.74,47.15,
server_8,21:01:10,21:01:40,46.99,46.07,
server_8,21:01:20,21:01:50,44.46,58.06,
server_8,21:01:30,21:02:00,46.15,64.35,
server_8,21:01:40,21:02:10,52.68,69.38,
server_8,21:01:50,21:02:20,48.91,62.62,
server_8,21:02:00,21:02:30,41.42,65.88,
server_8,21:02:10,21:02:40,34.61,65.1,
server_8,21:02:20,21:02:50,41.47,56.91,
server_8,21:02:30,21:03:00,53.52,62.16,
server_8,21:02:40,21:03:10,62.91,62.74,
server_8,21:02:50,21:03:20,62.48,64.92,
server_8,21:03:00,21:03:30,50.02,49.71,
server_8,21:03:10,21:03:40,43.54,45.9,
server_8,21:03:20,21:03:50,47.56,41.68,
server_8,21:03:30,21:04:00,46.56,52.02,
server_8,21:03:40,21:04:10,56.25,60.74,
server_8,21:03:50,21:04:20,52.15,67.71,
server_8,21:04:00,21:04:30,64.59,65.56,
server_8,21:04:10,21:04:40,56.44,61.08,
server_8,21:04:20,21:04:50,57.15,57.6,
server_8,21:04:30,21:05:00,51.05,50.5,
server_8,21:04:40,21:05:10,56.89,52.33,
server_8,21:04:50,21:05:20,62.99,45.8,
server_8,21:05:00,21:05:30,66.84,51.88,
server_8,21:05:10,21:05:40,52.84,49.35,
server_8,21:05:20,21:05:50,39.04,64.39,
server_8,21:05:30,21:06:00,48.88,56.35,
server_8,21:05:40,21:06:10,57.24,54.73,
server_8,21:05:50,21:06:20,70.71,40.65,
server_8,21:06:00,21:06:30,62.14,51.76,
server_8,21:06:10,21:06:40,61.77,55.17,
server_8,21:06:20,21:06:50,56.95,62.73,
server_8,21:06:30,21:07:00,60.4,63.48,
server_8,21:06:40,21:07:10,56.97,55.06,
server_8,21:06:50,21:07:20,54.94,53.55,
server_8,21:07:00,21:07:30,45.62,43.17,
server_8,21:07:10,21:07:40,40.08,39.48,
server_8,21:07:20,21:07:50,30.46,44.63,
server_8,21:07:30,21:08:00,41.2,56.43,
server_8,21:07:40,21:08:10,53.2,60.9,
server_8,21:07:50,21:08:20,52.88,59.09,
server_8,21:08:00,21:08:30,46.27,51.12,
server_8,21:08:10,21:08:40,44.14,43.55,
server_8,21:08:20,21:08:50,64.22,42.5,
server_8,21:08:30,21:09:00,65.75,43.99,
server_8,21:08:40,21:09:10,64.21,70.04,
server_8,21:08:50,21:09:20,57.66,73.21,
server_8,21:09:00,21:09:30,47.55,77.39,
server_8,21:09:10,21:09:40,47.12,60.69,
server_8,21:09:20,21:09:50,36.3,53.38,
server_8,21:09:30,21:10:00,49.2,47.8,
server_8,21:09:40,21:10:10,41.37,44.04,
server_8,21:09:50,21:10:20,38.31,48.83,
server_8,21:10:00,21:10:30,38.04,42.65,
server_8,21:10:10,21:10:40,55.49,38.35,
server_8,21:10:20,21:10:50,64.04,36.59,
server_8,21:10:30,21:11:00,61.76,45.67,
server_8,21:10:40,21:11:10,59.24,49.44,
server_8,21:10:50,21:11:20,54.76,41.77,
server_8,21:11:00,21:11:30,48.71,43.02,
server_8,21:11:10,21:11:40,50.4,43.01,
server_8,21:11:20,21:11:50,52.62,47.68,
server_8,21:11:30,21:12:00,63.1,48.81,
server_8,21:11:40,21:12:10,55.1,51.2,
server_8,21:11:50,21:12:20,47.95,60.48,
server_8,21:12:00,21:12:30,35.67,56.66,
server_8,21:12:10,21:12:40,40.31,63.05,
server_8,21:12:20,21:12:50,38.42,55.86,
server_8,21:12:30,21:13:00,54.46,54.27,
server_8,21:12:40,21:13:10,60.91,54.68,
server_8,21:12:50,21:13:20,77.58,49.07,
server_8,21:13:00,21:13:30,67.13,48.71,
server_8,21:13:10,21:13:40,54.06,42.88,
server_8,21:13:20,21:13:50,44.58,48.79,
server_8,21:13:30,21:14:00,47.93,53.08,
server_8,21:13:40,21:14:10,37.58,59.9,
server_8,21:13:50,21:14:20,43.8,58.17,
server_8,21:14:00,21:14:30,42.06,53.62,
server_8,21:14:10,21:14:40,57.73,41.12,
server_8,21:14:20,21:14:50,58.29,45.3,
server_8,21:14:30,21:15:00,55.14,54.75,
server_8,21:14:40,21:15:10,52.69,67.42,
server_8,21:14:50,21:15:20,53.98,63.78,
server_8,21:15:00,21:15:30,66.41,49.58,
server_8,21:15:10,21:15:40,56.51,48.52,
server_8,21:15:20,21:15:50,42.0,40.55,
server_8,21:15:30,21:16:00,25.8,52.87,
server_8,21:15:40,21:16:10,33.52,51.87,
server_8,21:15:50,21:16:20,46.1,55.89,
server_8,21:16:00,21:16:30,54.42,50.64,
server_8,21:16:10,21:16:40,63.27,41.77,
server_8,21:16:20,21:16:50,58.55,44.67,
server_8,21:16:30,21:17:00,58.76,36.86,
server_8,21:16:40,21:17:10,39.52,50.12,
server_8,21:16:50,21:17:20,51.39,44.35,
server_8,21:17:00,21:17:30,47.45,49.82,
server_8,21:17:10,21:17:40,53.67,41.58,
server_8,21:17:20,21:17:50,39.78,44.86,
server_8,21:17:30,21:18:00,42.04,46.08,
server_8,21:17:40,21:18:10,50.32,40.04,
server_8,21:17:50,21:18:20,46.29,41.35,
server_8,21:18:00,21:18:30,51.96,37.84,
server_8,21:18:10,21:18:40,49.68,41.34,
server_8,21:18:20,21:18:50,54.7,41.84,
server_8,21:18:30,21:19:00,47.13,53.51,
server_8,21:18:40,21:19:10,40.82,62.93,
server_8,21:18:50,21:19:20,51.59,73.26,
server_8,21:19:00,21:19:30,49.57,71.4,
server_8,21:19:10,21:19:40,48.57,72.96,
server_8,21:19:20,21:19:50,39.3,66.23,
server_8,21:19:30,21:20:00,43.84,63.5,
server_8,21:19:40,21:20:10,42.13,49.38,
server_8,21:19:50,21:20:20,49.9,44.25,
server_8,21:20:00,21:20:30,46.48,39.72,
server_8,21:20:10,21:20:40,52.84,43.98,
server_8,21:20:20,21:20:50,40.55,45.89,
server_8,21:20:30,21:21:00,31.42,53.36,
server_8,21:20:40,21:21:10,34.56,62.02,
server_8,21:20:50,21:21:20,47.14,58.22,
server_8,21:21:00,21:21:30,59.74,54.31,
server_8,21:21:10,21:21:40,57.91,47.45,
server_8,21:21:20,21:21:50,60.36,63.58,
server_8,21:21:30,21:22:00,60.82,61.65,
server_8,21:21:40,21:22:10,55.33,58.3,
server_8,21:21:50,21:22:20,51.09,50.98,
server_8,21:22:00,21:22:30,50.92,65.41,
server_8,21:22:10,21:22:40,50.34,66.58,
server_8,21:22:20,21:22:50,37.39,70.33,
server_8,21:22:30,21:23:00,40.0,61.9,
server_8,21:22:40,21:23:10,54.3,60.2,
server_8,21:22:50,21:23:20,59.61,50.66,
server_8,21:23:00,21:23:30,69.32,57.41,
server_8,21:23:10,21:23:40,63.31,63.0,
server_8,21:23:20,21:23:50,69.97,56.58,
server_8,21:23:30,21:24:00,56.51,58.32,
server_8,21:23:40,21:24:10,69.6,54.82,
server_8,21:23:50,21:24:20,67.33,62.24,
server_8,21:24:00,21:24:30,66.88,44.83,
server_8,21:24:10,21:24:40,52.66,42.87,
server_8,21:24:20,21:24:50,49.31,43.47,
server_8,21:24:30,21:25:00,44.14,44.39,
server_8,21:24:40,21:25:10,37.69,46.18,
server_8,21:24:50,21:25:20,52.82,49.3,
server_8,21:25:00,21:25:30,59.13,64.01,
server_8,21:25:10,21:25:40,58.56,71.71,
server_8,21:25:20,21:25:50,44.74,69.5,
server_8,21:25:30,21:26:00,50.47,59.27,
server_8,21:25:40,21:26:10,71.51,52.25,
server_8,21:25:50,21:26:20,82.33,62.26,
server_8,21:26:00,21:26:30,73.52,63.84,
server_8,21:26:10,21:26:40,51.74,71.62,
server_8,21:26:20,21:26:50,38.96,58.95,
server_8,21:26:30,21:27:00,42.69,55.56,
server_8,21:26:40,21:27:10,48.45,45.43,
server_8,21:26:50,21:27:20,56.8,53.29,
server_8,21:27:00,21:27:30,52.87,48.69,
server_8,21:27:10,21:27:40,59.82,56.61,
server_8,21:27:20,21:27:50,52.85,64.74,
server_8,21:27:30,21:28:00,57.54,69.47,
server_8,21:27:40,21:28:10,52.68,56.99,
server_8,21:27:50,21:28:20,61.26,45.88,
server_8,21:28:00,21:28:30,57.34,41.56,
server_8,21:28:10,21:28:40,47.98,45.45,
server_8,21:28:20,21:28:50,35.2,48.95,
server_8,21:28:30,21:29:00,46.38,48.08,
server_8,21:28:40,21:29:10,56.84,52.97,
server_8,21:28:50,21:29:20,68.98,45.91,
server_8,21:29:00,21:29:30,63.57,49.7,
server_8,21:29:10,21:29:40,67.48,52.76,
server_8,21:29:20,21:29:50,60.91,48.3,
server_8,21:29:30,21:30:00,61.69,53.69,
server_8,21:29:40,21:30:10,60.18,52.55,
server_8,21:29:50,21:30:20,75.48,46.46,
server_8,21:30:00,21:30:30,68.2,41.22,
server_8,21:30:10,21:30:40,70.7,30.83,
server_8,21:30:20,21:30:50,58.93,43.59,
server_8,21:30:30,21:31:00,60.13,48.13,
server_8,21:30:40,21:31:10,57.55,61.71,
server_8,21:30:50,21:31:20,52.12,59.67,
server_8,21:31:00,21:31:30,56.01,58.47,
server_8,21:31:10,21:31:40,42.17,64.1,
server_8,21:31:20,21:31:50,55.1,69.96,
server_8,21:31:30,21:32:00,54.87,68.09,
server_8,21:31:40,21:32:10,65.02,57.63,
server_8,21:31:50,21:32:20,55.28,55.49,
server_8,21:32:00,21:32:30,40.9,61.66,
server_8,21:32:10,21:32:40,35.48,55.31,
server_8,21:32:20,21:32:50,44.64,58.65,
server_8,21:32:30,21:33:00,54.75,49.64,
server_8,21:32:40,21:33:10,64.09,60.36,
server_8,21:32:50,21:33:20,48.16,52.66,
server_8,21:33:00,21:33:30,62.23,60.72,
server_8,21:33:10,21:33:40,56.7,55.72,
server_8,21:33:20,21:33:50,61.14,55.31,
server_8,21:33:30,21:34:00,42.67,42.88,
server_8,21:33:40,21:34:10,31.86,56.44,
server_8,21:33:50,21:34:20,37.53,61.69,
server_8,21:34:00,21:34:30,46.49,72.47,
server_8,21:34:10,21:34:40,55.53,58.35,
server_8,21:34:20,21:34:50,45.68,52.68,
server_8,21:34:30,21:35:00,44.83,54.65,
server_8,21:34:40,21:35:10,47.73,54.08,
server_8,21:34:50,21:35:20,47.3,55.45,
server_8,21:35:00,21:35:30,51.05,57.06,
server_8,21:35:10,21:35:40,48.0,58.27,
server_8,21:35:20,21:35:50,50.77,57.32,
server_8,21:35:30,21:36:00,48.87,41.19,
server_8,21:35:40,21:36:10,53.11,44.7,
server_8,21:35:50,21:36:20,58.32,45.05,
server_8,21:36:00,21:36:30,58.04,58.88,
server_8,21:36:10,21:36:40,49.42,60.54,
server_8,21:36:20,21:36:50,52.92,69.2,
server_8,21:36:30,21:37:00,49.48,77.41,
server_8,21:36:40,21:37:10,53.44,70.43,
server_8,21:36:50,21:37:20,46.29,62.58,
server_8,21:37:00,21:37:30,46.65,47.03,
server_8,21:37:10,21:37:40,45.27,42.99,
server_8,21:37:20,21:37:50,36.06,50.39,
server_8,21:37:30,21:38:00,34.76,52.88,
server_8,21:37:40,21:38:10,45.56,51.42,
server_8,21:37:50,21:38:20,57.92,36.0,
server_8,21:38:00,21:38:30,57.22,32.94,
server_8,21:38:10,21:38:40,66.11,55.2,
server_8,21:38:20,21:38:50,67.86,56.18,
server_8,21:38:30,21:39:00,72.3,62.78,
server_8,21:38:40,21:39:10,53.8,45.52,
server_8,21:38:50,21:39:20,46.11,50.17,
server_8,21:39:00,21:39:30,41.53,43.42,
server_8,21:39:10,21:39:40,37.44,41.4,
server_8,21:39:20,21:39:50,41.76,29.13,
server_8,21:39:30,21:40:00,43.56,31.25,
server_8,21:39:40,21:40:10,49.95,35.09,
server_8,21:39:50,21:40:20,43.11,61.81,
server_8,21:40:00,21:40:30,49.09,52.88,
server_8,21:40:10,21:40:40,47.66,51.62,
server_8,21:40:20,21:40:50,55.08,41.03,
server_8,21:40:30,21:41:00,51.49,53.05,
server_8,21:40:40,21:41:10,47.99,52.37,
server_8,21:40:50,21:41:20,43.72,48.8,
server_8,21:41:00,21:41:30,40.98,49.7,
server_8,21:41:10,21:41:40,61.15,66.88,
server_8,21:41:20,21:41:50,70.88,74.95,
server_8,21:41:30,21:42:00,72.32,69.93,
server_8,21:41:40,21:42:10,69.8,49.79,
server_8,21:41:50,21:42:20,64.24,44.63,
server_8,21:42:00,21:42:30,68.49,47.04,
server_8,21:42:10,21:42:40,57.92,56.08,
server_8,21:42:20,21:42:50,59.92,57.84,
server_8,21:42:30,21:43:00,52.88,58.56,
server_8,21:42:40,21:43:10,62.15,65.58,
server_8,21:42:50,21:43:20,59.52,67.44,
server_8,21:43:00,21:43:30,60.75,79.06,Memory saturation suspected
server_8,21:43:10,21:43:40,58.08,65.37,
server_8,21:43:20,21:43:50,47.03,65.33,
server_8,21:43:30,21:44:00,37.7,54.93,
server_8,21:43:40,21:44:10,30.35,59.79,
server_8,21:43:50,21:44:20,53.63,43.19,
server_8,21:44:00,21:44:30,66.93,43.8,
server_8,21:44:10,21:44:40,70.62,48.49,
server_8,21:44:20,21:44:50,55.86,64.94,
server_8,21:44:30,21:45:00,56.63,68.42,
server_8,21:44:40,21:45:10,51.11,61.28,
server_8,21:44:50,21:45:20,67.72,58.57,
server_8,21:45:00,21:45:30,69.01,57.19,
server_8,21:45:10,21:45:40,84.35,56.83,CPU spike suspected
server_8,21:45:20,21:45:50,78.02,64.24,
server_8,21:45:30,21:46:00,73.75,58.21,
server_8,21:45:40,21:46:10,73.81,58.45,
server_8,21:45:50,21:46:20,79.43,50.62,
server_8,21:46:00,21:46:30,68.95,54.68,
server_8,21:46:10,21:46:40,58.62,57.74,
server_8,21:46:20,21:46:50,43.09,63.54,
server_8,21:46:30,21:47:00,59.72,53.06,
server_8,21:46:40,21:47:10,41.88,63.23,
server_8,21:46:50,21:47:20,36.51,66.58,
server_8,21:47:00,21:47:30,30.12,83.9,Memory saturation suspected
server_8,21:47:10,21:47:40,52.88,78.69,
server_8,21:47:20,21:47:50,73.34,60.5,
server_8,21:47:30,21:48:00,80.27,46.03,
server_8,21:47:40,21:48:10,79.2,28.17,
server_8,21:47:50,21:48:20,76.72,41.74,
server_8,21:48:00,21:48:30,61.88,52.65,
server_8,21:48:10,21:48:40,51.12,56.4,
server_8,21:48:20,21:48:50,35.13,48.57,
server_8,21:48:30,21:49:00,37.0,41.5,
server_8,21:48:40,21:49:10,42.12,37.4,
server_8,21:48:50,21:49:20,42.32,46.33,
server_8,21:49:00,21:49:30,54.09,53.57,
server_8,21:49:10,21:49:40,52.2,64.84,
server_8,21:49:20,21:49:50,57.0,56.85,
server_8,21:49:30,21:50:00,58.61,43.3,
server_8,21:49:40,21:50:10,65.62,36.16,
server_8,21:49:50,21:50:20,55.23,42.24,
server_8,21:50:00,21:50:30,48.97,47.87,
server_8,21:50:10,21:50:40,51.42,59.66,
server_8,21:50:20,21:50:50,72.02,61.09,
server_8,21:50:30,21:51:00,81.42,69.27,
server_8,21:50:40,21:51:10,65.48,67.27,
server_8,21:50:50,21:51:20,54.67,60.83,
server_8,21:51:00,21:51:30,53.74,43.28,
server_8,21:51:10,21:51:40,52.12,34.11,
server_8,21:51:20,21:51:50,53.99,34.58,
server_8,21:51:30,21:52:00,53.86,51.58,
server_8,21:51:40,21:52:10,71.25,53.9,
server_8,21:51:50,21:52:20,69.86,52.67,
server_8,21:52:00,21:52:30,62.25,45.5,
server_8,21:52:10,21:52:40,60.09,43.49,
server_8,21:52:20,21:52:50,55.29,40.77,
server_8,21:52:30,21:53:00,51.29,39.26,
server_8,21:52:40,21:53:10,59.09,56.57,
server_8,21:52:50,21:53:20,56.36,66.02,
server_8,21:53:00,21:53:30,63.91,74.36,
server_8,21:53:10,21:53:40,48.72,63.62,
server_8,21:53:20,21:53:50,64.04,56.93,
server_8,21:53:30,21:54:00,50.14,43.38,
server_8,21:53:40,21:54:10,51.19,44.99,
server_8,21:53:50,21:54:20,47.79,50.21,
server_8,21:54:00,21:54:30,52.05,52.98,
server_8,21:54:10,21:54:40,51.49,49.06,
server_8,21:54:20,21:54:50,39.94,36.38,
server_8,21:54:30,21:55:00,41.69,41.21,
server_8,21:54:40,21:55:10,53.19,28.48,
server_8,21:54:50,21:55:20,59.5,49.51,
server_8,21:55:00,21:55:30,67.17,45.15,
server_8,21:55:10,21:55:40,61.99,54.6,
server_8,21:55:20,21:55:50,66.11,40.21,
server_8,21:55:30,21:56:00,61.49,48.71,
server_8,21:55:40,21:56:10,57.92,54.62,
server_8,21:55:50,21:56:20,54.99,63.52,
server_8,21:56:00,21:56:30,50.03,55.09,
server_8,21:56:10,21:56:40,44.99,58.43,
server_8,21:56:20,21:56:50,53.35,48.39,
server_8,21:56:30,21:57:00,60.96,54.7,
server_8,21:56:40,21:57:10,67.81,58.75,
server_8,21:56:50,21:57:20,62.56,62.47,
server_8,21:57:00,21:57:30,69.92,66.34,
server_8,21:57:10,21:57:40,69.24,56.07,
server_8,21:57:20,21:57:50,63.39,54.61,
server_8,21:57:30,21:58:00,54.88,60.25,
server_8,21:57:40,21:58:10,53.12,60.55,
server_8,21:57:50,21:58:20,52.03,57.72,
server_8,21:58:00,21:58:30,53.34,51.58,
server_8,21:58:10,21:58:40,56.26,53.24,
server_8,21:58:20,21:58:50,64.36,68.98,
server_8,21:58:30,21:59:00,58.2,62.21,
server_8,21:58:40,21:59:10,48.52,67.04,
server_8,21:58:50,21:59:20,42.43,54.62,
server_8,21:59:00,21:59:30,51.6,48.82,
server_8,21:59:10,21:59:40,55.2,41.92,
server_8,21:59:20,21:59:50,53.77,54.47,
server_8,21:59:30,22:00:00,48.65,73.54,
server_8,21:59:40,22:00:10,53.4,66.29,
server_8,21:59:50,22:00:20,66.83,60.81,
server_8,22:00:00,22:00:30,58.03,39.1,
server_8,22:00:10,22:00:40,45.88,50.06,
server_8,22:00:20,22:00:50,43.94,37.44,
server_8,22:00:30,22:01:00,50.49,60.41,
server_8,22:00:40,22:01:10,52.13,61.33,
server_8,22:00:50,22:01:20,51.14,58.76,
server_8,22:01:00,22:01:30,44.11,53.24,
server_8,22:01:10,22:01:40,48.26,50.62,
server_8,22:01:20,22:01:50,41.7,62.25,
server_8,22:01:30,22:02:00,47.22,53.43,
server_8,22:01:40,22:02:10,55.45,58.89,
server_8,22:01:50,22:02:20,62.97,64.35,
server_8,22:02:00,22:02:30,76.56,72.57,
server_8,22:02:10,22:02:40,75.8,71.28,
server_8,22:02:20,22:02:50,68.93,65.73,
server_8,22:02:30,22:03:00,47.54,59.99,
server_8,22:02:40,22:03:10,36.5,49.47,
server_8,22:02:50,22:03:20,35.23,51.76,
server_8,22:03:00,22:03:30,46.82,43.71,
server_8,22:03:10,22:03:40,55.36,49.73,
server_8,22:03:20,22:03:50,56.94,48.1,
server_8,22:03:30,22:04:00,51.31,60.54,
server_8,22:03:40,22:04:10,45.26,61.34,
server_8,22:03:50,22:04:20,41.43,54.98,
server_8,22:04:00,22:04:30,54.2,53.59,
server_8,22:04:10,22:04:40,63.38,48.55,
server_8,22:04:20,22:04:50,74.22,47.84,
server_8,22:04:30,22:05:00,71.38,37.75,
server_8,22:04:40,22:05:10,67.73,55.32,
server_8,22:04:50,22:05:20,61.04,57.17,
server_8,22:05:00,22:05:30,51.39,59.4,
server_8,22:05:10,22:05:40,47.14,47.22,
server_8,22:05:20,22:05:50,47.32,38.38,
server_8,22:05:30,22:06:00,56.28,34.29,
server_8,22:05:40,22:06:10,72.16,33.65,
server_8,22:05:50,22:06:20,60.04,48.81,
server_8,22:06:00,22:06:30,50.92,50.83,
server_8,22:06:10,22:06:40,41.41,49.56,
server_8,22:06:20,22:06:50,64.68,29.45,
server_8,22:06:30,22:07:00,65.93,31.74,
server_8,22:06:40,22:07:10,59.26,30.57,
server_8,22:06:50,22:07:20,47.67,45.27,
server_8,22:07:00,22:07:30,41.17,44.77,
server_8,22:07:10,22:07:40,35.34,44.47,
server_8,22:07:20,22:07:50,35.98,48.69,
server_8,22:07:30,22:08:00,45.08,51.43,
server_8,22:07:40,22:08:10,49.67,63.36,
server_8,22:07:50,22:08:20,58.94,47.53,
server_8,22:08:00,22:08:30,55.87,51.01,
server_8,22:08:10,22:08:40,57.07,41.87,
server_8,22:08:20,22:08:50,49.15,56.44,
server_8,22:08:30,22:09:00,55.89,52.15,
server_8,22:08:40,22:09:10,67.35,49.05,
server_8,22:08:50,22:09:20,63.49,47.9,
server_8,22:09:00,22:09:30,60.01,44.85,
server_8,22:09:10,22:09:40,42.46,43.24,
server_8,22:09:20,22:09:50,52.0,38.51,
server_8,22:09:30,22:10:00,52.88,31.14,
server_8,22:09:40,22:10:10,63.06,24.1,
server_8,22:09:50,22:10:20,60.02,33.11,
server_8,22:10:00,22:10:30,61.5,46.97,
server_8,22:10:10,22:10:40,63.18,54.66,
server_8,22:10:20,22:10:50,54.57,43.38,
server_8,22:10:30,22:11:00,48.75,40.41,
server_8,22:10:40,22:11:10,41.77,40.53,
server_8,22:10:50,22:11:20,51.72,41.62,
server_8,22:11:00,22:11:30,50.87,50.88,
server_8,22:11:10,22:11:40,50.29,62.69,
server_8,22:11:20,22:11:50,43.09,66.34,
server_8,22:11:30,22:12:00,56.64,64.01,
server_8,22:11:40,22:12:10,67.49,59.18,
server_8,22:11:50,22:12:20,62.67,60.26,
server_8,22:12:00,22:12:30,51.84,51.91,
server_8,22:12:10,22:12:40,52.7,54.45,
server_8,22:12:20,22:12:50,49.17,57.86,
server_8,22:12:30,22:13:00,57.43,49.59,
server_8,22:12:40,22:13:10,53.09,33.75,
server_8,22:12:50,22:13:20,61.89,45.6,
server_8,22:13:00,22:13:30,56.48,56.97,
server_8,22:13:10,22:13:40,50.58,66.83,
server_8,22:13:20,22:13:50,45.09,61.09,
server_8,22:13:30,22:14:00,50.39,70.99,
server_8,22:13:40,22:14:10,51.92,73.93,
server_8,22:13:50,22:14:20,60.34,68.07,
