server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_4,21:40:10,21:40:40,1042.0,9764.51,Disk thrash suspected
server_4,21:40:20,21:40:50,806.22,8416.33,Disk thrash suspected
server_4,21:40:30,21:41:00,806.22,8416.33,Disk thrash suspected
server_4,21:40:40,21:41:10,408.55,5241.33,Disk thrash suspected
server_4,21:40:50,21:41:20,16840.74,146.01,Possible DDoS
server_4,21:41:00,21:41:30,16840.74,1799.94,Possible DDoS
server_4,21:41:10,21:41:40,16840.74,1799.94,Possible DDoS
server_4,21:41:20,21:41:50,2230.09,5059.51,Disk thrash suspected
server_4,21:41:30,21:42:00,2101.02,5059.51,Disk thrash suspected
server_4,21:41:40,21:42:10,8901.35,5059.51,Network flood + Disk thrash suspected
server_4,21:41:50,21:42:20,8901.35,9529.79,Network flood + Disk thrash suspected
server_4,21:42:00,21:42:30,8901.35,9529.79,Network flood + Disk thrash suspected
server_4,21:42:10,21:42:40,906.37,9529.79,Disk thrash suspected
server_4,21:42:20,21:42:50,1084.68,8065.62,Disk thrash suspected
server_4,21:42:30,21:43:00,11081.72,8065.62,Network flood + Disk thrash suspected
server_4,21:42:40,21:43:10,11081.72,1151.34,Possible DDoS
server_4,21:42:50,21:43:20,11081.72,1151.34,Possible DDoS
server_4,21:43:00,21:43:30,16617.17,1151.34,Possible DDoS
server_4,21:43:10,21:43:40,16617.17,148.89,Possible DDoS
server_4,21:43:20,21:43:50,16617.17,651.7,Possible DDoS
server_4,21:43:30,21:44:00,18379.14,651.7,Possible DDoS
server_4,21:43:40,21:44:10,18379.14,1467.66,Possible DDoS
server_4,21:43:50,21:44:20,18379.14,1467.66,Possible DDoS
server_4,21:44:00,21:44:30,3890.08,1467.66,
server_4,21:44:10,21:44:40,3953.96,1270.9,
server_4,21:44:20,21:44:50,3953.96,1270.9,
server_4,21:44:30,21:45:00,11692.79,1270.9,Possible DDoS
server_4,21:44:40,21:45:10,11692.79,172.9,Possible DDoS
server_4,21:44:50,21:45:20,11692.79,172.9,Possible DDoS
server_4,21:45:00,21:45:30,3125.34,1016.93,
server_4,21:45:10,21:45:40,3125.34,1016.93,
server_4,21:45:20,21:45:50,3751.43,1016.93,
server_4,21:45:30,21:46:00,14861.02,537.63,Possible DDoS
server_4,21:45:40,21:46:10,14861.02,537.63,Possible DDoS
server_4,21:45:50,21:46:20,14861.02,192.9,Possible DDoS
server_4,21:46:00,21:46:30,18388.9,99.35,Possible DDoS
server_4,21:46:10,21:46:40,18388.9,1636.58,Possible DDoS
server_4,21:46:20,21:46:50,18388.9,1636.58,Possible DDoS
server_4,21:46:30,21:47:00,16507.23,1636.58,Possible DDoS
server_4,21:46:40,21:47:10,16507.23,132.29,Possible DDoS
server_4,21:46:50,21:47:20,16507.23,132.29,Possible DDoS
server_4,21:47:00,21:47:30,923.02,100.32,
server_4,21:47:10,21:47:40,2390.43,1082.81,
server_4,21:47:20,21:47:50,2390.43,1082.81,
server_4,21:47:30,21:48:00,2390.43,1082.81,
server_4,21:47:40,21:48:10,5503.51,146.77,Possible DDoS
server_4,21:47:50,21:48:20,5503.51,146.77,Possible DDoS
server_4,21:48:00,21:48:30,5503.51,1609.04,Possible DDoS
server_4,21:48:10,21:48:40,2718.27,1609.04,
server_4,21:48:20,21:48:50,2718.27,1841.38,
server_4,21:48:30,21:49:00,1925.51,5583.52,Disk thrash suspected
server_4,21:48:40,21:49:10,6635.55,5583.52,Network flood + Disk thrash suspected
server_4,21:48:50,21:49:20,6635.55,5583.52,Network flood + Disk thrash suspected
server_4,21:49:00,21:49:30,6635.55,125.12,Possible DDoS
server_4,21:49:10,21:49:40,1020.05,76.42,
server_4,21:49:20,21:49:50,1020.05,9528.44,Disk thrash suspected
server_4,21:49:30,21:50:00,5433.09,9528.44,Network flood + Disk thrash suspected
server_4,21:49:40,21:50:10,5433.09,9528.44,Network flood + Disk thrash suspected
server_4,21:49:50,21:50:20,5433.09,4392.6,Network flood + Disk thrash suspected
server_4,21:50:00,21:50:30,688.3,4392.6,Disk thrash suspected
server_4,21:50:10,21:50:40,17110.9,180.39,Possible DDoS
server_4,21:50:20,21:50:50,17110.9,9064.42,Network flood + Disk thrash suspected
server_4,21:50:30,21:51:00,17110.9,9064.42,Network flood + Disk thrash suspected
server_4,21:50:40,21:51:10,595.08,9064.42,Disk thrash suspected
server_4,21:50:50,21:51:20,900.64,5760.91,Disk thrash suspected
server_4,21:51:00,21:51:30,900.64,5760.91,Disk thrash suspected
server_4,21:51:10,21:51:40,900.64,7815.53,Disk thrash suspected
server_4,21:51:20,21:51:50,832.68,7815.53,Disk thrash suspected
server_4,21:51:30,21:52:00,832.68,7815.53,Disk thrash suspected
server_4,21:51:40,21:52:10,832.68,6733.37,Disk thrash suspected
server_4,21:51:50,21:52:20,12622.19,6733.37,Network flood + Disk thrash suspected
server_4,21:52:00,21:52:30,12622.19,111.37,Possible DDoS
server_4,21:52:10,21:52:40,12622.19,111.37,Possible DDoS
server_4,21:52:20,21:52:50,1013.68,178.98,
server_4,21:52:30,21:53:00,1964.87,9424.16,Disk thrash suspected
server_4,21:52:40,21:53:10,2885.15,9424.16,Disk thrash suspected
server_4,21:52:50,21:53:20,2885.15,9424.16,Disk thrash suspected
server_4,21:53:00,21:53:30,2885.15,849.1,
server_4,21:53:10,21:53:40,14826.59,154.67,Possible DDoS
server_4,21:53:20,21:53:50,14826.59,787.96,Possible DDoS
server_4,21:53:30,21:54:00,14826.59,787.96,Possible DDoS
server_4,21:53:40,21:54:10,2191.52,6769.53,Disk thrash suspected
server_4,21:53:50,21:54:20,851.44,9624.89,Disk thrash suspected
server_4,21:54:00,21:54:30,1098.76,9624.89,Disk thrash suspected
server_4,21:54:10,21:54:40,1098.76,9624.89,Disk thrash suspected
server_4,21:54:20,21:54:50,11111.43,176.59,Possible DDoS
server_4,21:54:30,21:55:00,11111.43,523.01,Possible DDoS
server_4,21:54:40,21:55:10,11111.43,523.01,Possible DDoS
server_4,21:54:50,21:55:20,5313.21,523.01,Possible DDoS
server_4,21:55:00,21:55:30,972.79,51.71,
server_4,21:55:10,21:55:40,976.45,106.18,
server_4,21:55:20,21:55:50,3943.41,631.69,
server_4,21:55:30,21:56:00,3943.41,8269.34,Disk thrash suspected
server_4,21:55:40,21:56:10,3943.41,8269.34,Disk thrash suspected
server_4,21:55:50,21:56:20,2544.94,8269.34,Disk thrash suspected
server_4,21:56:00,21:56:30,2544.94,503.51,
server_4,21:56:10,21:56:40,994.49,160.64,
server_4,21:56:20,21:56:50,3628.25,859.31,
server_4,21:56:30,21:57:00,3628.25,1892.22,
server_4,21:56:40,21:57:10,3628.25,1892.22,
server_4,21:56:50,21:57:20,8379.51,1892.22,Possible DDoS
server_4,21:57:00,21:57:30,8379.51,7598.99,Network flood + Disk thrash suspected
server_4,21:57:10,21:57:40,8379.51,7598.99,Network flood + Disk thrash suspected
server_4,21:57:20,21:57:50,4127.7,7598.99,Disk thrash suspected
server_4,21:57:30,21:58:00,7369.18,1560.71,Possible DDoS
server_4,21:57:40,21:58:10,7369.18,1560.71,Possible DDoS
server_4,21:57:50,21:58:20,7369.18,138.36,Possible DDoS
server_4,21:58:00,21:58:30,2798.45,712.31,
server_4,21:58:10,21:58:40,15480.46,7049.74,Network flood + Disk thrash suspected
server_4,21:58:20,21:58:50,15480.46,7049.74,Network flood + Disk thrash suspected
server_4,21:58:30,21:59:00,15480.46,9887.9,Network flood + Disk thrash suspected
server_4,21:58:40,21:59:10,9646.28,9887.9,Network flood + Disk thrash suspected
server_4,21:58:50,21:59:20,16407.95,9887.9,Network flood + Disk thrash suspected
server_4,21:59:00,21:59:30,16407.95,151.41,Possible DDoS
server_4,21:59:10,21:59:40,16407.95,157.72,Possible DDoS
server_4,21:59:20,21:59:50,736.18,157.72,
server_4,21:59:30,22:00:00,666.32,157.72,
server_4,21:59:40,22:00:10,15078.97,90.97,Possible DDoS
server_4,21:59:50,22:00:20,15078.97,99.85,Possible DDoS
server_4,22:00:00,22:00:30,15078.97,115.25,Possible DDoS
server_4,22:00:10,22:00:40,7766.17,1377.1,Possible DDoS
server_4,22:00:20,22:00:50,2497.3,1377.1,
server_4,22:00:30,22:01:00,11493.61,1377.1,Possible DDoS
server_4,22:00:40,22:01:10,11493.61,8977.96,Network flood + Disk thrash suspected
server_4,22:00:50,22:01:20,11493.61,8977.96,Network flood + Disk thrash suspected
server_4,22:01:00,22:01:30,1021.43,8977.96,Disk thrash suspected
server_4,22:01:10,22:01:40,1030.56,155.6,
server_4,22:01:20,22:01:50,16979.51,175.71,Possible DDoS
server_4,22:01:30,22:02:00,16979.51,175.71,Possible DDoS
server_4,22:01:40,22:02:10,16979.51,1572.81,Possible DDoS
server_4,22:01:50,22:02:20,15945.1,6070.05,Network flood + Disk thrash suspected
server_4,22:02:00,22:02:30,15945.1,6770.85,Network flood + Disk thrash suspected
server_4,22:02:10,22:02:40,15945.1,6770.85,Network flood + Disk thrash suspected
server_4,22:02:20,22:02:50,611.69,6770.85,Disk thrash suspected
server_4,22:02:30,22:03:00,7105.04,4769.03,Network flood + Disk thrash suspected
server_4,22:02:40,22:03:10,19731.13,4769.03,Network flood + Disk thrash suspected
server_4,22:02:50,22:03:20,19731.13,177.85,Possible DDoS
server_4,22:03:00,22:03:30,19731.13,110.06,Possible DDoS
server_4,22:03:10,22:03:40,837.23,105.83,
server_4,22:03:20,22:03:50,18387.31,105.83,Possible DDoS
server_4,22:03:30,22:04:00,18387.31,1652.58,Possible DDoS
server_4,22:03:40,22:04:10,18387.31,1652.58,Possible DDoS
server_4,22:03:50,22:04:20,13077.5,3042.23,Network flood + Disk thrash suspected
server_4,22:04:00,22:04:30,13077.5,3042.23,Network flood + Disk thrash suspected
server_4,22:04:10,22:04:40,13077.5,3042.23,Network flood + Disk thrash suspected
server_4,22:04:20,22:04:50,1021.49,97.97,
server_4,22:04:30,22:05:00,1021.49,6100.53,Disk thrash suspected
server_4,22:04:40,22:05:10,929.86,6100.53,Disk thrash suspected
server_4,22:04:50,22:05:20,11470.89,6100.53,Network flood + Disk thrash suspected
server_4,22:05:00,22:05:30,11470.89,142.03,Possible DDoS
server_4,22:05:10,22:05:40,11470.89,142.03,Possible DDoS
server_4,22:05:20,22:05:50,966.05,109.29,
server_4,22:05:30,22:06:00,949.4,87.38,
server_4,22:05:40,22:06:10,949.4,87.38,
server_4,22:05:50,22:06:20,909.18,87.38,
server_4,22:06:00,22:06:30,18920.95,192.89,Possible DDoS
server_4,22:06:10,22:06:40,18920.95,1618.18,Possible DDoS
server_4,22:06:20,22:06:50,18920.95,1618.18,Possible DDoS
server_4,22:06:30,22:07:00,4757.36,1618.18,Possible DDoS
server_4,22:06:40,22:07:10,8148.82,151.99,Possible DDoS
server_4,22:06:50,22:07:20,13499.54,151.99,Possible DDoS
server_4,22:07:00,22:07:30,13499.54,151.99,Possible DDoS
server_4,22:07:10,22:07:40,13499.54,123.26,Possible DDoS
server_4,22:07:20,22:07:50,18191.04,111.17,Possible DDoS
server_4,22:07:30,22:08:00,18191.04,111.17,Possible DDoS
server_4,22:07:40,22:08:10,18191.04,9825.41,Network flood + Disk thrash suspected
server_4,22:07:50,22:08:20,419.17,9825.41,Disk thrash suspected
server_4,22:08:00,22:08:30,475.66,9825.41,Disk thrash suspected
server_4,22:08:10,22:08:40,3344.71,3193.53,Disk thrash suspected
server_4,22:08:20,22:08:50,17508.89,664.77,Possible DDoS
server_4,22:08:30,22:09:00,17508.89,664.77,Possible DDoS
server_4,22:08:40,22:09:10,17508.89,76.12,Possible DDoS
server_4,22:08:50,22:09:20,15377.1,76.12,Possible DDoS
server_4,22:09:00,22:09:30,15377.1,101.22,Possible DDoS
server_4,22:09:10,22:09:40,15377.1,785.68,Possible DDoS
server_4,22:09:20,22:09:50,4875.45,1264.71,Possible DDoS
server_4,22:09:30,22:10:00,4875.45,1264.71,Possible DDoS
server_4,22:09:40,22:10:10,4875.45,6378.24,Network flood + Disk thrash suspected
server_4,22:09:50,22:10:20,889.38,6378.24,Disk thrash suspected
server_4,22:10:00,22:10:30,889.38,6378.24,Disk thrash suspected
server_4,22:10:10,22:10:40,1324.44,5772.75,Disk thrash suspected
server_4,22:10:20,22:10:50,12467.43,5772.75,Network flood + Disk thrash suspected
server_4,22:10:30,22:11:00,12467.43,1414.96,Possible DDoS
server_4,22:10:40,22:11:10,12467.43,1949.99,Network flood + Disk thrash suspected
server_4,22:10:50,22:11:20,4977.57,1949.99,Network flood + Disk thrash suspected
server_4,22:11:00,22:11:30,4977.57,1949.99,Network flood + Disk thrash suspected
server_4,22:11:10,22:11:40,12000.21,1509.44,Possible DDoS
server_4,22:11:20,22:11:50,12000.21,1509.44,Possible DDoS
server_4,22:11:30,22:12:00,12909.97,128.62,Possible DDoS
server_4,22:11:40,22:12:10,12909.97,116.04,Possible DDoS
server_4,22:11:50,22:12:20,12909.97,6194.61,Network flood + Disk thrash suspected
server_4,22:12:00,22:12:30,11034.9,6194.61,Network flood + Disk thrash suspected
server_4,22:12:10,22:12:40,10560.88,6194.61,Network flood + Disk thrash suspected
server_4,22:12:20,22:12:50,16931.82,1631.63,Possible DDoS
server_4,22:12:30,22:13:00,16931.82,1631.63,Possible DDoS
server_4,22:12:40,22:13:10,16931.82,593.09,Possible DDoS
server_4,22:12:50,22:13:20,16384.58,593.09,Possible DDoS
server_4,22:13:00,22:13:30,16384.58,6365.06,Network flood + Disk thrash suspected
server_4,22:13:10,22:13:40,16384.58,6365.06,Network flood + Disk thrash suspected
server_4,22:13:20,22:13:50,866.87,6365.06,Disk thrash suspected
server_4,22:13:30,22:14:00,917.73,155.53,
server_4,22:13:40,22:14:10,18400.77,155.53,Possible DDoS
server_4,22:13:50,22:14:20,18400.77,508.42,Possible DDoS
server_4,22:14:00,22:14:30,18400.77,8589.99,Network flood + Disk thrash suspected
server_4,22:14:10,22:14:40,4919.96,8589.99,Network flood + Disk thrash suspected
server_4,22:14:20,22:14:50,6318.38,8589.99,Network flood + Disk thrash suspected
server_4,22:14:30,22:15:00,6318.38,749.93,Possible DDoS
server_4,22:14:40,22:15:10,9561.0,749.93,Possible DDoS
server_4,22:14:50,22:15:20,12838.15,749.93,Possible DDoS
server_4,22:15:00,22:15:30,15530.54,190.61,Possible DDoS
server_4,22:15:10,22:15:40,15530.54,190.61,Possible DDoS
server_4,22:15:20,22:15:50,15530.54,143.65,Possible DDoS
server_4,22:15:30,22:16:00,7635.44,1951.51,Network flood + Disk thrash suspected
server_4,22:15:40,22:16:10,7635.44,1951.51,Network flood + Disk thrash suspected
server_4,22:15:50,22:16:20,4526.26,1951.51,Network flood + Disk thrash suspected
server_4,22:16:00,22:16:30,3504.31,7263.66,Disk thrash suspected
server_4,22:16:10,22:16:40,3504.31,7263.66,Disk thrash suspected
server_4,22:16:20,22:16:50,3504.31,7263.66,Disk thrash suspected
server_4,22:16:30,22:17:00,961.05,5272.31,Disk thrash suspected
server_4,22:16:40,22:17:10,931.63,5272.31,Disk thrash suspected
server_4,22:16:50,22:17:20,1539.41,6228.58,Disk thrash suspected
server_4,22:17:00,22:17:30,1539.41,6228.58,Disk thrash suspected
server_4,22:17:10,22:17:40,13825.66,6228.58,Network flood + Disk thrash suspected
server_4,22:17:20,22:17:50,14486.07,1056.67,Possible DDoS
server_4,22:17:30,22:18:00,14486.07,1056.67,Possible DDoS
server_4,22:17:40,22:18:10,14486.07,162.21,Possible DDoS
server_4,22:17:50,22:18:20,17355.28,162.21,Possible DDoS
server_4,22:18:00,22:18:30,18392.96,162.21,Possible DDoS
server_4,22:18:10,22:18:40,18392.96,6522.1,Network flood + Disk thrash suspected
server_4,22:18:20,22:18:50,18392.96,8758.38,Network flood + Disk thrash suspected
server_4,22:18:30,22:19:00,838.45,8758.38,Disk thrash suspected
server_4,22:18:40,22:19:10,15482.14,8758.38,Network flood + Disk thrash suspected
server_4,22:18:50,22:19:20,15482.14,5019.92,Network flood + Disk thrash suspected
server_4,22:19:00,22:19:30,15482.14,676.64,Possible DDoS
server_4,22:19:10,22:19:40,19589.78,676.64,Possible DDoS
server_4,22:19:20,22:19:50,19589.78,1935.87,Network flood + Disk thrash suspected
server_4,22:19:30,22:20:00,19589.78,1935.87,Network flood + Disk thrash suspected
server_4,22:19:40,22:20:10,15693.23,1935.87,Network flood + Disk thrash suspected
server_4,22:19:50,22:20:20,15693.23,64.26,Possible DDoS
server_4,22:20:00,22:20:30,983.45,6245.14,Disk thrash suspected
server_4,22:20:10,22:20:40,3498.6,6245.14,Disk thrash suspected
server_4,22:20:20,22:20:50,3498.6,6245.14,Disk thrash suspected
server_4,22:20:30,22:21:00,3498.6,8477.62,Disk thrash suspected
server_4,22:20:40,22:21:10,691.26,8477.62,Disk thrash suspected
server_4,22:20:50,22:21:20,2921.25,8477.62,Disk thrash suspected
server_4,22:21:00,22:21:30,2921.25,1678.85,
server_4,22:21:10,22:21:40,3491.71,1678.85,
server_4,22:21:20,22:21:50,3491.71,985.32,
server_4,22:21:30,22:22:00,3491.71,5526.74,Disk thrash suspected
server_4,22:21:40,22:22:10,14499.65,5526.74,Network flood + Disk thrash suspected
server_4,22:21:50,22:22:20,14499.65,6428.4,Network flood + Disk thrash suspected
server_4,22:22:00,22:22:30,14499.65,6428.4,Network flood + Disk thrash suspected
server_4,22:22:10,22:22:40,879.48,8367.24,Disk thrash suspected
server_4,22:22:20,22:22:50,578.64,8367.24,Disk thrash suspected
server_4,22:22:30,22:23:00,2222.78,8367.24,Disk thrash suspected
server_4,22:22:40,22:23:10,4776.25,1842.82,Possible DDoS
server_4,22:22:50,22:23:20,4776.25,1842.82,Possible DDoS
server_4,22:23:00,22:23:30,4776.25,3995.3,Network flood + Disk thrash suspected
server_4,22:23:10,22:23:40,866.77,3995.3,Disk thrash suspected
server_4,22:23:20,22:23:50,602.03,3995.3,Disk thrash suspected
server_4,22:23:30,22:24:00,955.43,58.51,
server_4,22:23:40,22:24:10,955.43,97.03,
server_4,22:23:50,22:24:20,17954.74,112.53,Possible DDoS
server_4,22:24:00,22:24:30,17954.74,4201.29,Network flood + Disk thrash suspected
server_4,22:24:10,22:24:40,17954.74,4201.29,Network flood + Disk thrash suspected
server_4,22:24:20,22:24:50,2526.29,4201.29,Disk thrash suspected
server_4,22:24:30,22:25:00,10084.34,987.55,Possible DDoS
server_4,22:24:40,22:25:10,10084.34,987.55,Possible DDoS
server_4,22:24:50,22:25:20,10084.34,3602.81,Network flood + Disk thrash suspected
server_4,22:25:00,22:25:30,17121.03,3602.81,Network flood + Disk thrash suspected
server_4,22:25:10,22:25:40,17121.03,9618.97,Network flood + Disk thrash suspected
server_4,22:25:20,22:25:50,17121.03,9618.97,Network flood + Disk thrash suspected
server_4,22:25:30,22:26:00,3224.48,9618.97,Disk thrash suspected
server_4,22:25:40,22:26:10,3224.48,883.9,
server_4,22:25:50,22:26:20,590.83,168.07,
server_4,22:26:00,22:26:30,3997.57,1709.14,
server_4,22:26:10,22:26:40,3997.57,1709.14,
server_4,22:26:20,22:26:50,3997.57,1709.14,
server_4,22:26:30,22:27:00,3313.58,1193.28,
server_4,22:26:40,22:27:10,3313.58,8233.96,Disk thrash suspected
server_4,22:26:50,22:27:20,963.97,8233.96,Disk thrash suspected
server_4,22:27:00,22:27:30,18068.79,8233.96,Network flood + Disk thrash suspected
server_4,22:27:10,22:27:40,18068.79,183.1,Possible DDoS
server_4,22:27:20,22:27:50,18068.79,183.1,Possible DDoS
server_4,22:27:30,22:28:00,4332.0,975.02,Possible DDoS
server_4,22:27:40,22:28:10,4332.0,975.02,Possible DDoS
server_4,22:27:50,22:28:20,14059.05,975.02,Possible DDoS
server_4,22:28:00,22:28:30,14059.05,905.11,Possible DDoS
server_4,22:28:10,22:28:40,14059.05,178.95,Possible DDoS
server_4,22:28:20,22:28:50,1522.82,9731.63,Disk thrash suspected
server_4,22:28:30,22:29:00,4331.09,9731.63,Network flood + Disk thrash suspected
server_4,22:28:40,22:29:10,4331.09,9731.63,Network flood + Disk thrash suspected
server_4,22:28:50,22:29:20,15276.1,1882.99,Possible DDoS
server_4,22:29:00,22:29:30,15276.1,170.27,Possible DDoS
server_4,22:29:10,22:29:40,19700.98,170.27,Possible DDoS
server_4,22:29:20,22:29:50,19700.98,120.34,Possible DDoS
server_4,22:29:30,22:30:00,19700.98,103.64,Possible DDoS
server_4,22:29:40,22:30:10,9401.58,103.64,Possible DDoS
server_4,22:29:50,22:30:20,849.05,103.64,
server_4,22:30:00,22:30:30,2335.68,513.76,
server_4,22:30:10,22:30:40,2335.68,8973.66,Disk thrash suspected
server_4,22:30:20,22:30:50,2335.68,8973.66,Disk thrash suspected
server_4,22:30:30,22:31:00,2210.9,9055.49,Disk thrash suspected
server_4,22:30:40,22:31:10,2210.9,9055.49,Disk thrash suspected
server_4,22:30:50,22:31:20,15545.63,9531.07,Network flood + Disk thrash suspected
server_4,22:31:00,22:31:30,15545.63,9531.07,Network flood + Disk thrash suspected
server_4,22:31:10,22:31:40,15545.63,9531.07,Network flood + Disk thrash suspected
server_4,22:31:20,22:31:50,424.36,9517.24,Disk thrash suspected
server_4,22:31:30,22:32:00,302.54,9517.24,Disk thrash suspected
server_4,22:31:40,22:32:10,2382.58,9517.24,Disk thrash suspected
server_4,22:31:50,22:32:20,4401.34,8877.25,Network flood + Disk thrash suspected
server_4,22:32:00,22:32:30,4401.34,1683.26,Possible DDoS
server_4,22:32:10,22:32:40,4401.34,6077.64,Network flood + Disk thrash suspected
server_4,22:32:20,22:32:50,1807.02,6077.64,Disk thrash suspected
server_4,22:32:30,22:33:00,18743.2,6077.64,Network flood + Disk thrash suspected
server_4,22:32:40,22:33:10,18743.2,1594.39,Possible DDoS
server_4,22:32:50,22:33:20,18743.2,107.67,Possible DDoS
server_4,22:33:00,22:33:30,912.97,87.16,
server_4,22:33:10,22:33:40,641.23,8903.76,Disk thrash suspected
server_4,22:33:20,22:33:50,14161.63,8903.76,Network flood + Disk thrash suspected
server_4,22:33:30,22:34:00,14161.63,8903.76,Network flood + Disk thrash suspected
server_4,22:33:40,22:34:10,14161.63,109.57,Possible DDoS
server_4,22:33:50,22:34:20,5730.39,723.51,Possible DDoS
server_4,22:34:00,22:34:30,5730.39,723.51,Possible DDoS
server_4,22:34:10,22:34:40,5730.39,1971.03,Network flood + Disk thrash suspected
server_4,22:34:20,22:34:50,4132.61,1971.03,Disk thrash suspected
server_4,22:34:30,22:35:00,4132.61,3520.46,Disk thrash suspected
server_4,22:34:40,22:35:10,544.33,3520.46,Disk thrash suspected
server_4,22:34:50,22:35:20,841.26,3520.46,Disk thrash suspected
server_4,22:35:00,22:35:30,982.17,102.11,
server_4,22:35:10,22:35:40,4632.64,1322.56,Possible DDoS
server_4,22:35:20,22:35:50,4632.64,1322.56,Possible DDoS
server_4,22:35:30,22:36:00,13818.51,1322.56,Possible DDoS
server_4,22:35:40,22:36:10,19278.38,5784.26,Network flood + Disk thrash suspected
server_4,22:35:50,22:36:20,19278.38,5784.26,Network flood + Disk thrash suspected
server_4,22:36:00,22:36:30,19278.38,5784.26,Network flood + Disk thrash suspected
server_4,22:36:10,22:36:40,3022.3,4766.64,Disk thrash suspected
server_4,22:36:20,22:36:50,3022.3,1234.18,
server_4,22:36:30,22:37:00,3022.3,1234.18,
server_4,22:36:40,22:37:10,2651.36,1027.02,
server_4,22:36:50,22:37:20,2651.36,1027.02,
server_4,22:37:00,22:37:30,2651.36,1027.02,
server_4,22:37:10,22:37:40,1986.74,3454.23,Disk thrash suspected
server_4,22:37:20,22:37:50,903.57,3454.23,Disk thrash suspected
server_4,22:37:30,22:38:00,1286.62,3454.23,Disk thrash suspected
server_4,22:37:40,22:38:10,1286.62,1985.36,Disk thrash suspected
server_4,22:37:50,22:38:20,1286.62,1985.36,Disk thrash suspected
server_4,22:38:00,22:38:30,7246.6,3829.97,Network flood + Disk thrash suspected
server_4,22:38:10,22:38:40,7246.6,3829.97,Network flood + Disk thrash suspected
server_4,22:38:20,22:38:50,7246.6,3829.97,Network flood + Disk thrash suspected
server_4,22:38:30,22:39:00,4341.26,3692.58,Network flood + Disk thrash suspected
server_4,22:38:40,22:39:10,4341.26,3479.85,Network flood + Disk thrash suspected
server_4,22:38:50,22:39:20,3309.31,3479.85,Disk thrash suspected
server_4,22:39:00,22:39:30,3138.76,3479.85,Disk thrash suspected
server_4,22:39:10,22:39:40,3138.76,930.57,
server_4,22:39:20,22:39:50,3138.76,930.57,
server_4,22:39:30,22:40:00,11447.44,80.15,Possible DDoS
server_4,22:39:40,22:40:10,11447.44,80.15,Possible DDoS
server_4,22:39:50,22:40:20,11447.44,80.15,Possible DDoS
server_4,22:40:00,22:40:30,3344.81,531.9,
server_4,22:40:10,22:40:40,3344.81,531.9,
server_4,22:40:20,22:40:50,3344.81,4699.71,Disk thrash suspected
server_4,22:40:30,22:41:00,1325.18,4699.71,Disk thrash suspected
server_4,22:40:40,22:41:10,1325.18,8246.41,Disk thrash suspected
server_4,22:40:50,22:41:20,1325.18,8246.41,Disk thrash suspected
server_4,22:41:00,22:41:30,960.38,8246.41,Disk thrash suspected
server_4,22:41:10,22:41:40,18362.94,26.01,Possible DDoS
server_4,22:41:20,22:41:50,18362.94,68.26,Possible DDoS
server_4,22:41:30,22:42:00,18362.94,112.15,Possible DDoS
server_4,22:41:40,22:42:10,1103.64,123.8,
server_4,22:41:50,22:42:20,1103.64,123.8,
server_4,22:42:00,22:42:30,15827.19,1647.58,Possible DDoS
server_4,22:42:10,22:42:40,15827.19,1647.58,Possible DDoS
server_4,22:42:20,22:42:50,16332.49,1647.58,Possible DDoS
server_4,22:42:30,22:43:00,16332.49,105.05,Possible DDoS
server_4,22:42:40,22:43:10,16332.49,105.05,Possible DDoS
server_4,22:42:50,22:43:20,801.0,102.4,
server_4,22:43:00,22:43:30,798.06,109.04,
server_4,22:43:10,22:43:40,972.84,146.79,
server_4,22:43:20,22:43:50,1001.63,146.79,
server_4,22:43:30,22:44:00,1001.63,3498.67,Disk thrash suspected
server_4,22:43:40,22:44:10,13785.78,3498.67,Network flood + Disk thrash suspected
server_4,22:43:50,22:44:20,13785.78,3498.67,Network flood + Disk thrash suspected
server_4,22:44:00,22:44:30,13785.78,1396.82,Possible DDoS
server_4,22:44:10,22:44:40,3877.12,1396.82,
server_4,22:44:20,22:44:50,3616.52,1452.1,
server_4,22:44:30,22:45:00,3616.52,1452.1,
server_4,22:44:40,22:45:10,3616.52,7219.3,Disk thrash suspected
server_4,22:44:50,22:45:20,933.47,7219.3,Disk thrash suspected
server_4,22:45:00,22:45:30,2938.84,7219.3,Disk thrash suspected
server_4,22:45:10,22:45:40,4068.49,1522.12,
server_4,22:45:20,22:45:50,4068.49,1522.12,
server_4,22:45:30,22:46:00,4068.49,1522.12,
server_4,22:45:40,22:46:10,963.64,137.76,
server_4,22:45:50,22:46:20,3080.67,1934.74,Disk thrash suspected
server_4,22:46:00,22:46:30,3080.67,1934.74,Disk thrash suspected
server_4,22:46:10,22:46:40,3080.67,1934.74,Disk thrash suspected
server_4,22:46:20,22:46:50,979.09,7139.48,Disk thrash suspected
server_4,22:46:30,22:47:00,979.09,7139.48,Disk thrash suspected
server_4,22:46:40,22:47:10,979.09,7139.48,Disk thrash suspected
server_4,22:46:50,22:47:20,920.39,7208.39,Disk thrash suspected
server_4,22:47:00,22:47:30,920.39,7208.39,Disk thrash suspected
server_4,22:47:10,22:47:40,937.78,7208.39,Disk thrash suspected
server_4,22:47:20,22:47:50,1010.9,85.18,
server_4,22:47:30,22:48:00,1010.9,6746.76,Disk thrash suspected
server_4,22:47:40,22:48:10,14208.91,6746.76,Network flood + Disk thrash suspected
server_4,22:47:50,22:48:20,14208.91,6746.76,Network flood + Disk thrash suspected
